"STATION","NAME","DATE","TAVG","TMAX","TMIN"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2003-06-17","67","78","52"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2003-06-18","67","77","56"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2003-06-19","66","82","55"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2003-06-20","65","76","52"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2003-06-21","54","64","49"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2003-06-22","52","65","42"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2003-06-23","49","60","40"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2003-06-24","42","46","38"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2003-06-25","50","60","38"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2003-06-26","60","70","46"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2003-06-27","63","72","55"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2003-06-28","60","73","52"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2003-06-29","65","76","52"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2003-06-30","74","88","58"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2003-07-01","75","85","63"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2003-07-02","72","88","59"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2003-07-03","71","88","56"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2003-07-04","69","80","57"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2003-07-05","74","86","61"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2003-07-06","63","76","51"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2003-07-07","67","79","53"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2003-07-08","64","82","54"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2003-07-09","68","81","55"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2003-07-10","71","83","57"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2003-07-11","70","83","57"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2003-07-12","79","95","57"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2003-07-13","81","95","60"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2003-07-14","71","86","58"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2003-07-15","79","99","61"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2003-07-16","84","98","68"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2003-07-17","80","89","71"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2003-07-18","81","100","71"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2003-07-19","85","101","71"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2003-07-20","80","94","59"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2003-07-21","74","83","62"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2003-07-22","75","91","58"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2003-07-23","84","99","63"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2003-07-24","84","100","72"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2003-07-25","74","87","62"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2003-07-26","67","81","57"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2003-07-27","71","84","58"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2003-07-28","80","92","66"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2003-07-29","71","82","61"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2003-07-30","75","88","62"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2003-07-31","74","87","63"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2003-08-01","72","86","57"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2003-08-02","77","93","60"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2003-08-03","76","90","64"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2003-08-04","70","81","59"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2003-08-05","74","88","58"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2003-08-06","78","91","65"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2003-08-07","78","96","58"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2003-08-08","77","94","63"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2003-08-09","77","94","64"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2003-08-10","83","100","66"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2003-08-11","84","99","68"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2003-08-12","83","98","70"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2003-08-13","84","100","69"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2003-08-14","82","94","72"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2003-08-15","84","97","69"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2003-08-16","82","97","67"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2003-08-17","59","69","53"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2003-08-18","68","80","56"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2003-08-19","76","89","63"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2003-08-20","72","84","60"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2003-08-21","75","91","60"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2003-08-22","80","94","69"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2003-08-23","78","90","65"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2003-08-24","75","91","61"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2003-08-25","73","85","61"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2003-08-26","81","95","67"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2003-08-27","70","77","60"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2003-08-28","64","74","53"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2003-08-29","51","57","45"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2003-08-30","52","59","47"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2003-08-31","62","77","44"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2003-09-01","74","88","58"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2003-09-02","65","78","53"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2003-09-03","67","84","53"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2003-09-04","77","90","64"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2003-09-05","78","90","68"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2003-09-06","74","86","64"
